224.24973432 -5.46981167
225.17687608 -4.12406442
226.19150185 -2.90008429
234.93887295 3.77944048
236.55038649 4.48104061
238.17583370 5.16349425
239.81514580 5.82645362
241.47028217 6.46662268
243.14393293 7.07947197
244.83240228 7.66933734
