## From Boubert LMC origin for VOD
196.548      -49.022
204.727      -32.999
205.057      -15.583
206.784      0.150
205.148      17.001
207.437      33.016
186.966      34.953
184.147      30.174
176.572      29.601
174.580      19.486
165.320      18.350
164.462      12.450
165.001      4.585
165.815      -5.245
162.154      -10.306
152.892      -12.286
143.594      -26.906
