-6.699896234528185 0.003930213835631223
-6.193940029250751 -0.020115199764984115
-5.785726876145812 -0.02262709865456475
-5.279536588394245 -0.044755749024206
-4.871135781949838 -0.045566576206411157
-4.364721912010315 -0.06581682097164163
-3.9561426686359704 -0.06496170775281894
-3.449515492032145 -0.08337293151358063
-3.0407667832324954 -0.08088787698854556
-2.533936336782713 -0.09750046974762058
-2.0269986621121117 -0.11318339841452282
-1.6180029476261548 -0.10827765692822792
-1.110876883256661 -0.1222254316309437
-0.7017332981975247 -0.11578450439684633
-0.19442823426051437 -0.12803996726356173
0.23166696387107394 -0.03453167543888939
0.7391496315185447 -0.04470830014846936
1.1485562425775162 -0.03497230301569449
1.6561983923151382 -0.043557132826519275
2.065728712387586 -0.032414811911178044
2.5735219603605444 -0.03945351554990819
3.081395151078033 -0.045697647178345756
3.491105211664392 -0.03248525247525233
3.9991171763708153 -0.037254595125852226
4.408933614336208 -0.02274168083580997
4.917076711852554 -0.026084004584401466
5.326993231747242 -0.010313623197966552
5.835260121497065 -0.012277479963787623
6.245270723147444 0.004706660970305103
6.753654365019572 0.00407196379130272
